"(2, 2, 3, 4, 6)",70306
"(2, 2, 3, 4, 7)",79736
"(2, 2, 3, 4, 8)",69156
"(2, 2, 3, 4, 9)",75940
"(2, 2, 3, 4, 10)",70195
"(2, 2, 3, 4, 11)",77568
"(2, 2, 3, 4, 12)",69151
"(2, 2, 3, 4, 13)",78177
"(2, 2, 3, 4, 14)",80897
"(2, 2, 3, 5, 5)",59594
"(2, 2, 3, 5, 6)",68521
"(2, 2, 3, 5, 7)",73323
"(2, 2, 3, 5, 8)",74991
"(2, 2, 3, 5, 9)",72388
"(2, 2, 3, 5, 10)",66315
"(2, 2, 3, 5, 11)",75613
"(2, 2, 3, 5, 12)",60817
"(2, 2, 3, 5, 13)",74871
"(2, 2, 3, 5, 14)",85147
"(2, 2, 3, 6, 6)",61058
"(2, 2, 3, 6, 7)",89008
"(2, 2, 3, 6, 8)",94872
"(2, 2, 3, 6, 9)",86036
"(2, 2, 3, 6, 10)",81086
"(2, 2, 3, 6, 11)",89007
"(2, 2, 3, 6, 12)",74300
"(2, 2, 3, 6, 13)",85659
"(2, 2, 3, 6, 14)",73550
"(2, 2, 3, 7, 7)",53075
"(2, 2, 3, 7, 8)",70595
"(2, 2, 3, 7, 9)",77033
"(2, 2, 3, 7, 10)",83698
"(2, 2, 3, 7, 11)",88252
"(2, 2, 3, 7, 12)",77765
"(2, 2, 3, 7, 13)",67646
"(2, 2, 3, 7, 14)",86812
"(2, 2, 3, 8, 8)",56122
"(2, 2, 3, 8, 9)",66729
"(2, 2, 3, 8, 10)",91167
"(2, 2, 3, 8, 11)",79625
"(2, 2, 3, 8, 12)",68959
"(2, 2, 3, 8, 13)",78474
"(2, 2, 3, 8, 14)",82876
"(2, 2, 3, 9, 9)",42249
"(2, 2, 3, 9, 10)",67583
"(2, 2, 3, 9, 11)",76921
"(2, 2, 3, 9, 12)",81849
"(2, 2, 3, 9, 13)",84191
"(2, 2, 3, 9, 14)",84999
"(2, 2, 3, 10, 10)",42554
"(2, 2, 3, 10, 11)",71755
"(2, 2, 3, 10, 12)",74011
"(2, 2, 3, 10, 13)",86974
"(2, 2, 3, 10, 14)",85692
"(2, 2, 3, 11, 11)",44616
"(2, 2, 3, 11, 12)",80015
"(2, 2, 3, 11, 13)",79606
"(2, 2, 3, 11, 14)",98390
"(2, 2, 3, 12, 12)",36571
"(2, 2, 3, 12, 13)",72921
"(2, 2, 3, 12, 14)",77541
"(2, 2, 3, 13, 13)",24766
"(2, 2, 3, 13, 14)",107497
"(2, 2, 3, 14, 14)",20104
"(2, 2, 4, 4, 4)",14577
"(2, 2, 4, 4, 5)",69036
"(2, 2, 4, 4, 6)",59881
"(2, 2, 4, 4, 7)",67295
"(2, 2, 4, 4, 8)",55916
"(2, 2, 4, 4, 9)",71016
"(2, 2, 4, 4, 10)",66544
"(2, 2, 4, 4, 11)",69123
"(2, 2, 4, 4, 12)",62880
"(2, 2, 4, 4, 13)",68982
"(2, 2, 4, 4, 14)",68538
"(2, 2, 4, 5, 5)",58455
"(2, 2, 4, 5, 6)",72288
"(2, 2, 4, 5, 7)",70014
"(2, 2, 4, 5, 8)",66593
"(2, 2, 4, 5, 9)",73983
"(2, 2, 4, 5, 10)",72999
"(2, 2, 4, 5, 11)",68500
"(2, 2, 4, 5, 12)",81284
"(2, 2, 4, 5, 13)",75893
"(2, 2, 4, 5, 14)",80576
"(2, 2, 4, 6, 6)",53784
"(2, 2, 4, 6, 7)",68276
"(2, 2, 4, 6, 8)",62876
"(2, 2, 4, 6, 9)",68609
"(2, 2, 4, 6, 10)",69136
"(2, 2, 4, 6, 11)",69725
"(2, 2, 4, 6, 12)",62501
"(2, 2, 4, 6, 13)",69116
"(2, 2, 4, 6, 14)",63284
"(2, 2, 4, 7, 7)",59215
"(2, 2, 4, 7, 8)",64858
"(2, 2, 4, 7, 9)",93526
"(2, 2, 4, 7, 10)",64842
"(2, 2, 4, 7, 11)",68610
"(2, 2, 4, 7, 12)",63838
"(2, 2, 4, 7, 13)",80162
"(2, 2, 4, 7, 14)",74862
"(2, 2, 4, 8, 8)",55331
"(2, 2, 4, 8, 9)",62475
"(2, 2, 4, 8, 10)",81318
"(2, 2, 4, 8, 11)",63099
"(2, 2, 4, 8, 12)",74546
"(2, 2, 4, 8, 13)",68703
"(2, 2, 4, 8, 14)",91017
"(2, 2, 4, 9, 9)",49809
"(2, 2, 4, 9, 10)",86688
"(2, 2, 4, 9, 11)",72618
"(2, 2, 4, 9, 12)",75473
"(2, 2, 4, 9, 13)",87044
"(2, 2, 4, 9, 14)",80356
"(2, 2, 4, 10, 10)",47404
"(2, 2, 4, 10, 11)",80713
"(2, 2, 4, 10, 12)",75708
"(2, 2, 4, 10, 13)",82721
"(2, 2, 4, 10, 14)",83850
"(2, 2, 4, 11, 11)",52244
"(2, 2, 4, 11, 12)",88815
"(2, 2, 4, 11, 13)",81391
"(2, 2, 4, 11, 14)",99573
"(2, 2, 4, 12, 12)",31232
"(2, 2, 4, 12, 13)",88747
"(2, 2, 4, 12, 14)",88845
"(2, 2, 4, 13, 13)",30741
"(2, 2, 4, 13, 14)",77148
"(2, 2, 4, 14, 14)",26938
"(2, 2, 5, 5, 5)",17482
"(2, 2, 5, 5, 6)",61899
"(2, 2, 5, 5, 7)",60542
"(2, 2, 5, 5, 8)",65172
"(2, 2, 5, 5, 9)",65477
"(2, 2, 5, 5, 10)",64649
"(2, 2, 5, 5, 11)",72020
"(2, 2, 5, 5, 12)",68218
"(2, 2, 5, 5, 13)",60245
"(2, 2, 5, 5, 14)",73691
"(2, 2, 5, 6, 6)",65768
"(2, 2, 5, 6, 7)",78976
"(2, 2, 5, 6, 8)",73447
"(2, 2, 5, 6, 9)",80565
"(2, 2, 5, 6, 10)",79172
"(2, 2, 5, 6, 11)",73384
"(2, 2, 5, 6, 12)",76348
"(2, 2, 5, 6, 13)",62951
"(2, 2, 5, 6, 14)",84119
"(2, 2, 5, 7, 7)",69418
"(2, 2, 5, 7, 8)",66421
"(2, 2, 5, 7, 9)",66576
"(2, 2, 5, 7, 10)",74047
"(2, 2, 5, 7, 11)",70953
"(2, 2, 5, 7, 12)",65958
"(2, 2, 5, 7, 13)",65214
"(2, 2, 5, 7, 14)",72408
"(2, 2, 5, 8, 8)",48711
"(2, 2, 5, 8, 9)",79073
"(2, 2, 5, 8, 10)",76312
"(2, 2, 5, 8, 11)",65467
"(2, 2, 5, 8, 12)",79661
"(2, 2, 5, 8, 13)",61767
"(2, 2, 5, 8, 14)",76091
"(2, 2, 5, 9, 9)",44803
"(2, 2, 5, 9, 10)",79037
"(2, 2, 5, 9, 11)",77861
"(2, 2, 5, 9, 12)",77801
"(2, 2, 5, 9, 13)",70502
"(2, 2, 5, 9, 14)",83434
"(2, 2, 5, 10, 10)",37751
"(2, 2, 5, 10, 11)",81207
"(2, 2, 5, 10, 12)",69299
"(2, 2, 5, 10, 13)",68375
"(2, 2, 5, 10, 14)",79296
"(2, 2, 5, 11, 11)",45597
"(2, 2, 5, 11, 12)",71454
"(2, 2, 5, 11, 13)",68025
"(2, 2, 5, 11, 14)",104318
"(2, 2, 5, 12, 12)",29877
"(2, 2, 5, 12, 13)",78077
"(2, 2, 5, 12, 14)",74254
"(2, 2, 5, 13, 13)",16603
"(2, 2, 5, 13, 14)",83585
"(2, 2, 5, 14, 14)",34397
"(2, 2, 6, 6, 6)",14529
"(2, 2, 6, 6, 7)",68122
"(2, 2, 6, 6, 8)",66488
"(2, 2, 6, 6, 9)",73725
"(2, 2, 6, 6, 10)",70294
"(2, 2, 6, 6, 11)",59877
"(2, 2, 6, 6, 12)",71581
"(2, 2, 6, 6, 13)",68662
"(2, 2, 6, 6, 14)",70580
"(2, 2, 6, 7, 7)",70582
"(2, 2, 6, 7, 8)",77953
"(2, 2, 6, 7, 9)",75884
"(2, 2, 6, 7, 10)",56006
"(2, 2, 6, 7, 11)",79281
"(2, 2, 6, 7, 12)",82153
"(2, 2, 6, 7, 13)",79963
"(2, 2, 6, 7, 14)",78240
"(2, 2, 6, 8, 8)",59768
"(2, 2, 6, 8, 9)",73747
"(2, 2, 6, 8, 10)",84646
"(2, 2, 6, 8, 11)",65349
"(2, 2, 6, 8, 12)",73392
"(2, 2, 6, 8, 13)",63780
"(2, 2, 6, 8, 14)",94015
"(2, 2, 6, 9, 9)",44053
"(2, 2, 6, 9, 10)",79440
"(2, 2, 6, 9, 11)",61145
"(2, 2, 6, 9, 12)",97730
"(2, 2, 6, 9, 13)",92041
"(2, 2, 6, 9, 14)",85111
"(2, 2, 6, 10, 10)",44271
"(2, 2, 6, 10, 11)",72030
"(2, 2, 6, 10, 12)",84925
"(2, 2, 6, 10, 13)",86963
"(2, 2, 6, 10, 14)",72356
"(2, 2, 6, 11, 11)",44482
"(2, 2, 6, 11, 12)",74252
"(2, 2, 6, 11, 13)",70746
"(2, 2, 6, 11, 14)",81465
"(2, 2, 6, 12, 12)",34464
"(2, 2, 6, 12, 13)",92604
"(2, 2, 6, 12, 14)",77390
"(2, 2, 6, 13, 13)",31389
"(2, 2, 6, 13, 14)",91793
"(2, 2, 6, 14, 14)",27105
"(2, 2, 7, 7, 7)",15951
"(2, 2, 7, 7, 8)",72254
"(2, 2, 7, 7, 9)",66670
"(2, 2, 7, 7, 10)",75588
"(2, 2, 7, 7, 11)",73271
"(2, 2, 7, 7, 12)",68691
"(2, 2, 7, 7, 13)",69044
"(2, 2, 7, 7, 14)",76131
"(2, 2, 7, 8, 8)",52449
"(2, 2, 7, 8, 9)",71545
"(2, 2, 7, 8, 10)",79143
"(2, 2, 7, 8, 11)",66669
"(2, 2, 7, 8, 12)",59254
"(2, 2, 7, 8, 13)",79436
"(2, 2, 7, 8, 14)",87440
"(2, 2, 7, 9, 9)",40020
"(2, 2, 7, 9, 10)",73725
"(2, 2, 7, 9, 11)",64740
"(2, 2, 7, 9, 12)",79932
"(2, 2, 7, 9, 13)",77283
"(2, 2, 7, 9, 14)",72823
"(2, 2, 7, 10, 10)",42418
"(2, 2, 7, 10, 11)",79689
"(2, 2, 7, 10, 12)",59234
"(2, 2, 7, 10, 13)",88957
"(2, 2, 7, 10, 14)",93252
"(2, 2, 7, 11, 11)",43127
"(2, 2, 7, 11, 12)",67412
"(2, 2, 7, 11, 13)",69770
"(2, 2, 7, 11, 14)",79274
"(2, 2, 7, 12, 12)",34583
"(2, 2, 7, 12, 13)",81372
"(2, 2, 7, 12, 14)",71867
"(2, 2, 7, 13, 13)",29376
"(2, 2, 7, 13, 14)",96817
"(2, 2, 7, 14, 14)",20334
"(2, 2, 8, 8, 8)",8313
"(2, 2, 8, 8, 9)",70059
"(2, 2, 8, 8, 10)",80774
"(2, 2, 8, 8, 11)",68699
"(2, 2, 8, 8, 12)",74371
"(2, 2, 8, 8, 13)",69846
"(2, 2, 8, 8, 14)",87404
"(2, 2, 8, 9, 9)",44563
"(2, 2, 8, 9, 10)",82653
"(2, 2, 8, 9, 11)",65683
"(2, 2, 8, 9, 12)",84096
"(2, 2, 8, 9, 13)",65444
"(2, 2, 8, 9, 14)",81243
"(2, 2, 8, 10, 10)",46076
"(2, 2, 8, 10, 11)",80638
"(2, 2, 8, 10, 12)",74667
"(2, 2, 8, 10, 13)",90505
"(2, 2, 8, 10, 14)",111423
"(2, 2, 8, 11, 11)",40166
"(2, 2, 8, 11, 12)",70015
"(2, 2, 8, 11, 13)",90432
"(2, 2, 8, 11, 14)",88603
"(2, 2, 8, 12, 12)",32899
"(2, 2, 8, 12, 13)",93246
"(2, 2, 8, 12, 14)",95683
"(2, 2, 8, 13, 13)",38477
"(2, 2, 8, 13, 14)",88293
"(2, 2, 8, 14, 14)",21270
"(2, 2, 9, 9, 9)",8972
"(2, 2, 9, 9, 10)",65663
"(2, 2, 9, 9, 11)",71012
"(2, 2, 9, 9, 12)",71704
"(2, 2, 9, 9, 13)",71926
"(2, 2, 9, 9, 14)",72774
"(2, 2, 9, 10, 10)",45109
"(2, 2, 9, 10, 11)",55489
"(2, 2, 9, 10, 12)",66674
"(2, 2, 9, 10, 13)",90204
"(2, 2, 9, 10, 14)",86747
"(2, 2, 9, 11, 11)",45611
"(2, 2, 9, 11, 12)",74084
"(2, 2, 9, 11, 13)",79217
"(2, 2, 9, 11, 14)",84320
"(2, 2, 9, 12, 12)",29098
"(2, 2, 9, 12, 13)",81343
"(2, 2, 9, 12, 14)",94521
"(2, 2, 9, 13, 13)",24636
"(2, 2, 9, 13, 14)",84199
"(2, 2, 9, 14, 14)",23235
"(2, 2, 10, 10, 10)",7611
"(2, 2, 10, 10, 11)",68530
"(2, 2, 10, 10, 12)",74788
"(2, 2, 10, 10, 13)",76092
"(2, 2, 10, 10, 14)",81364
"(2, 2, 10, 11, 11)",32432
"(2, 2, 10, 11, 12)",65103
"(2, 2, 10, 11, 13)",84390
"(2, 2, 10, 11, 14)",87341
"(2, 2, 10, 12, 12)",32678
"(2, 2, 10, 12, 13)",89055
"(2, 2, 10, 12, 14)",88255
"(2, 2, 10, 13, 13)",33278
"(2, 2, 10, 13, 14)",108323
"(2, 2, 10, 14, 14)",31322
"(2, 2, 11, 11, 11)",10441
"(2, 2, 11, 11, 12)",88066
"(2, 2, 11, 11, 13)",83499
"(2, 2, 11, 11, 14)",86556
"(2, 2, 11, 12, 12)",30639
"(2, 2, 11, 12, 13)",89325
"(2, 2, 11, 12, 14)",86533
"(2, 2, 11, 13, 13)",24007
"(2, 2, 11, 13, 14)",90022
"(2, 2, 11, 14, 14)",31426
"(2, 2, 12, 12, 12)",7277
"(2, 2, 12, 12, 13)",84625
"(2, 2, 12, 12, 14)",92882
"(2, 2, 12, 13, 13)",33336
"(2, 2, 12, 13, 14)",91878
"(2, 2, 12, 14, 14)",30033
"(2, 2, 13, 13, 13)",4534
"(2, 2, 13, 13, 14)",91079
"(2, 2, 13, 14, 14)",26171
"(2, 2, 14, 14, 14)",1461
"(2, 3, 3, 3, 3)",15499
"(2, 3, 3, 3, 4)",55884
"(2, 3, 3, 3, 5)",64986
"(2, 3, 3, 3, 6)",67582
"(2, 3, 3, 3, 7)",56380
"(2, 3, 3, 3, 8)",58890
"(2, 3, 3, 3, 9)",66216
"(2, 3, 3, 3, 10)",69121
"(2, 3, 3, 3, 11)",69818
"(2, 3, 3, 3, 12)",59452
"(2, 3, 3, 3, 13)",60556
"(2, 3, 3, 3, 14)",66092
"(2, 3, 3, 4, 4)",69364
"(2, 3, 3, 4, 5)",86056
"(2, 3, 3, 4, 6)",79240
"(2, 3, 3, 4, 7)",82170
"(2, 3, 3, 4, 8)",61926
"(2, 3, 3, 4, 9)",61473
"(2, 3, 3, 4, 10)",77453
"(2, 3, 3, 4, 11)",75592
"(2, 3, 3, 4, 12)",74101
"(2, 3, 3, 4, 13)",70222
"(2, 3, 3, 4, 14)",83960
"(2, 3, 3, 5, 5)",71358
"(2, 3, 3, 5, 6)",87280
"(2, 3, 3, 5, 7)",76288
"(2, 3, 3, 5, 8)",72837
"(2, 3, 3, 5, 9)",80779
"(2, 3, 3, 5, 10)",81172
"(2, 3, 3, 5, 11)",78003
"(2, 3, 3, 5, 12)",75358
"(2, 3, 3, 5, 13)",86153
"(2, 3, 3, 5, 14)",96601
"(2, 3, 3, 6, 6)",62294
"(2, 3, 3, 6, 7)",67162
"(2, 3, 3, 6, 8)",66741
"(2, 3, 3, 6, 9)",86081
"(2, 3, 3, 6, 10)",79625
"(2, 3, 3, 6, 11)",80963
"(2, 3, 3, 6, 12)",71821
"(2, 3, 3, 6, 13)",78347
"(2, 3, 3, 6, 14)",69551
"(2, 3, 3, 7, 7)",46991
"(2, 3, 3, 7, 8)",63699
"(2, 3, 3, 7, 9)",74149
"(2, 3, 3, 7, 10)",74730
"(2, 3, 3, 7, 11)",78746
"(2, 3, 3, 7, 12)",75253
"(2, 3, 3, 7, 13)",64977
"(2, 3, 3, 7, 14)",82034
"(2, 3, 3, 8, 8)",46675
"(2, 3, 3, 8, 9)",63325
"(2, 3, 3, 8, 10)",68016
"(2, 3, 3, 8, 11)",85890
"(2, 3, 3, 8, 12)",71915
"(2, 3, 3, 8, 13)",72512
"(2, 3, 3, 8, 14)",83638
"(2, 3, 3, 9, 9)",43013
"(2, 3, 3, 9, 10)",73952
"(2, 3, 3, 9, 11)",89432
"(2, 3, 3, 9, 12)",72256
"(2, 3, 3, 9, 13)",79386
"(2, 3, 3, 9, 14)",60813
"(2, 3, 3, 10, 10)",38609
"(2, 3, 3, 10, 11)",66656
"(2, 3, 3, 10, 12)",80944
"(2, 3, 3, 10, 13)",81710
"(2, 3, 3, 10, 14)",81279
"(2, 3, 3, 11, 11)",31714
"(2, 3, 3, 11, 12)",91447
"(2, 3, 3, 11, 13)",81929
"(2, 3, 3, 11, 14)",79857
"(2, 3, 3, 12, 12)",34318
"(2, 3, 3, 12, 13)",68415
"(2, 3, 3, 12, 14)",87205
"(2, 3, 3, 13, 13)",15194
"(2, 3, 3, 13, 14)",68430
"(2, 3, 3, 14, 14)",17349
"(2, 3, 4, 4, 4)",62424
"(2, 3, 4, 4, 5)",61492
"(2, 3, 4, 4, 6)",81037
"(2, 3, 4, 4, 7)",76104
"(2, 3, 4, 4, 8)",89673
"(2, 3, 4, 4, 9)",72559
"(2, 3, 4, 4, 10)",65219
"(2, 3, 4, 4, 11)",73879
"(2, 3, 4, 4, 12)",88360
"(2, 3, 4, 4, 13)",88381
"(2, 3, 4, 4, 14)",98636
"(2, 3, 4, 5, 5)",48974
"(2, 3, 4, 5, 6)",-241457
"(2, 3, 4, 5, 7)",-217993
"(2, 3, 4, 5, 8)",-211535
"(2, 3, 4, 5, 9)",-227565
"(2, 3, 4, 5, 10)",-267919
"(2, 3, 4, 5, 11)",-214682
"(2, 3, 4, 5, 12)",-209093
"(2, 3, 4, 5, 13)",-213033
"(2, 3, 4, 5, 14)",-189940
"(2, 3, 4, 6, 6)",62939
"(2, 3, 4, 6, 7)",-214887
"(2, 3, 4, 6, 8)",-222699
"(2, 3, 4, 6, 9)",-231095
"(2, 3, 4, 6, 10)",-224553
"(2, 3, 4, 6, 11)",-214742
"(2, 3, 4, 6, 12)",-229555
"(2, 3, 4, 6, 13)",-204467
"(2, 3, 4, 6, 14)",-170893
"(2, 3, 4, 7, 7)",46521
"(2, 3, 4, 7, 8)",-209164
"(2, 3, 4, 7, 9)",-200207
"(2, 3, 4, 7, 10)",-226159
"(2, 3, 4, 7, 11)",-197632
"(2, 3, 4, 7, 12)",-205369
"(2, 3, 4, 7, 13)",-200774
"(2, 3, 4, 7, 14)",-194551
"(2, 3, 4, 8, 8)",24864
"(2, 3, 4, 8, 9)",-198890
"(2, 3, 4, 8, 10)",-240479
"(2, 3, 4, 8, 11)",-211266
"(2, 3, 4, 8, 12)",-188784
"(2, 3, 4, 8, 13)",-219962
"(2, 3, 4, 8, 14)",-167523
"(2, 3, 4, 9, 9)",6037
"(2, 3, 4, 9, 10)",-232170
"(2, 3, 4, 9, 11)",-201502
"(2, 3, 4, 9, 12)",-188921
"(2, 3, 4, 9, 13)",-216975
"(2, 3, 4, 9, 14)",-194916
"(2, 3, 4, 10, 10)",-21629
"(2, 3, 4, 10, 11)",-209246
"(2, 3, 4, 10, 12)",-196358
"(2, 3, 4, 10, 13)",-210253
"(2, 3, 4, 10, 14)",-198858
"(2, 3, 4, 11, 11)",-37849
"(2, 3, 4, 11, 12)",-183038
"(2, 3, 4, 11, 13)",-196298
"(2, 3, 4, 11, 14)",-157325
"(2, 3, 4, 12, 12)",-50683
"(2, 3, 4, 12, 13)",-173896
"(2, 3, 4, 12, 14)",-151292
"(2, 3, 4, 13, 13)",-83928
"(2, 3, 4, 13, 14)",-175410
"(2, 3, 4, 14, 14)",-92431
"(2, 3, 5, 5, 5)",51579
"(2, 3, 5, 5, 6)",83339
"(2, 3, 5, 5, 7)",62163
"(2, 3, 5, 5, 8)",78120
"(2, 3, 5, 5, 9)",76102
"(2, 3, 5, 5, 10)",76567
"(2, 3, 5, 5, 11)",82969
"(2, 3, 5, 5, 12)",78879
"(2, 3, 5, 5, 13)",79378
"(2, 3, 5, 5, 14)",74634
"(2, 3, 5, 6, 6)",47054
"(2, 3, 5, 6, 7)",-224264
"(2, 3, 5, 6, 8)",-225992
"(2, 3, 5, 6, 9)",-212504
"(2, 3, 5, 6, 10)",-200943
"(2, 3, 5, 6, 11)",-200005
"(2, 3, 5, 6, 12)",-214877
"(2, 3, 5, 6, 13)",-196562
"(2, 3, 5, 6, 14)",-202985
"(2, 3, 5, 7, 7)",27852
"(2, 3, 5, 7, 8)",-219150
"(2, 3, 5, 7, 9)",-229147
"(2, 3, 5, 7, 10)",-220003
"(2, 3, 5, 7, 11)",-191723
"(2, 3, 5, 7, 12)",-226866
"(2, 3, 5, 7, 13)",-213816
"(2, 3, 5, 7, 14)",-203842
"(2, 3, 5, 8, 8)",23639
"(2, 3, 5, 8, 9)",-220122
"(2, 3, 5, 8, 10)",-210134
"(2, 3, 5, 8, 11)",-223048
"(2, 3, 5, 8, 12)",-187436
"(2, 3, 5, 8, 13)",-181202
"(2, 3, 5, 8, 14)",-214196
"(2, 3, 5, 9, 9)",-3769
"(2, 3, 5, 9, 10)",-200782
"(2, 3, 5, 9, 11)",-194777
"(2, 3, 5, 9, 12)",-187976
"(2, 3, 5, 9, 13)",-186684
"(2, 3, 5, 9, 14)",-190592
"(2, 3, 5, 10, 10)",-26625
"(2, 3, 5, 10, 11)",-196554
"(2, 3, 5, 10, 12)",-195117
"(2, 3, 5, 10, 13)",-190715
"(2, 3, 5, 10, 14)",-187731
"(2, 3, 5, 11, 11)",-39612
"(2, 3, 5, 11, 12)",-186140
"(2, 3, 5, 11, 13)",-199612
"(2, 3, 5, 11, 14)",-153743
"(2, 3, 5, 12, 12)",-49515
"(2, 3, 5, 12, 13)",-185177
"(2, 3, 5, 12, 14)",-151480
"(2, 3, 5, 13, 13)",-82912
"(2, 3, 5, 13, 14)",-179350
"(2, 3, 5, 14, 14)",-87182
"(2, 3, 6, 6, 6)",48083
"(2, 3, 6, 6, 7)",88565
"(2, 3, 6, 6, 8)",83415
"(2, 3, 6, 6, 9)",87705
"(2, 3, 6, 6, 10)",74418
"(2, 3, 6, 6, 11)",88113
"(2, 3, 6, 6, 12)",87515
"(2, 3, 6, 6, 13)",93980
"(2, 3, 6, 6, 14)",78627
"(2, 3, 6, 7, 7)",30166
"(2, 3, 6, 7, 8)",-201789
"(2, 3, 6, 7, 9)",-193284
"(2, 3, 6, 7, 10)",-208232
"(2, 3, 6, 7, 11)",-205405
"(2, 3, 6, 7, 12)",-204849
"(2, 3, 6, 7, 13)",-186441
"(2, 3, 6, 7, 14)",-191288
"(2, 3, 6, 8, 8)",6901
"(2, 3, 6, 8, 9)",-233032
"(2, 3, 6, 8, 10)",-204440
"(2, 3, 6, 8, 11)",-198276
"(2, 3, 6, 8, 12)",-191994
"(2, 3, 6, 8, 13)",-216198
"(2, 3, 6, 8, 14)",-179022
"(2, 3, 6, 9, 9)",-8913
"(2, 3, 6, 9, 10)",-213206
"(2, 3, 6, 9, 11)",-197602
"(2, 3, 6, 9, 12)",-179318
"(2, 3, 6, 9, 13)",-167566
"(2, 3, 6, 9, 14)",-192135
"(2, 3, 6, 10, 10)",-16174
"(2, 3, 6, 10, 11)",-189178
"(2, 3, 6, 10, 12)",-184829
"(2, 3, 6, 10, 13)",-180758
"(2, 3, 6, 10, 14)",-189943
"(2, 3, 6, 11, 11)",-37304
"(2, 3, 6, 11, 12)",-184597
"(2, 3, 6, 11, 13)",-169561
"(2, 3, 6, 11, 14)",-182830
"(2, 3, 6, 12, 12)",-54379
